run_id,dataset,modality,task,model,task_type,group_type,group_value,metric,mean,std,ci95_low,ci95_high,seed_count,sample_count_mean,subject_count_mean,ci_scope
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,high,True Label Probability,0.6130275970507778,0.01317006048839694,,,5,26.0,26.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,low,Accuracy,0.472,0.04664761515876242,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,low,Brier Score,0.9017990419521054,0.05522030242429157,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,low,Calibration Gap,0.40851289654609213,0.04048430648625837,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,low,ECE,0.4101453264599814,0.04023868244266439,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,low,Macro-F1,0.40003477891932937,0.05992312693381033,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,low,Mean Confidence,0.8805128965460922,0.018003393609848546,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,low,Ordinal MAE,0.604,0.04963869458396342,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,low,Prediction Bias,-0.20400000000000001,0.029393876913398138,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,low,QWK,0.11983286202675894,0.08519900241560757,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,low,True Label Probability,0.46288585800639376,0.03227362468820563,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,mid,Accuracy,0.5469387755102041,0.04162464909055334,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,mid,Brier Score,0.7631822145340106,0.08376001680412684,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,mid,Calibration Gap,0.3073187293519648,0.04702589325868135,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,mid,ECE,0.33413426846513405,0.059071294339762014,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,mid,Macro-F1,0.41233669161830083,0.06599463954137483,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,mid,Mean Confidence,0.8542575048621689,0.009303109052400773,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,mid,Ordinal MAE,0.49387755102040815,0.047248313888939686,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,mid,Prediction Bias,0.012244897959183676,0.08998125585734124,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,mid,QWK,0.2002412794343546,0.07582111687171189,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,mid,True Label Probability,0.5150716085334394,0.03914738331529108,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,unknown,Accuracy,0.508,0.032496153618543855,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,unknown,Brier Score,0.7998348627954494,0.05063219269887176,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,unknown,Calibration Gap,0.354000851110033,0.03626917897747107,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,unknown,ECE,0.3556668250931857,0.03635354336196418,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,unknown,Macro-F1,0.3098064319809223,0.04230675532519219,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,unknown,Mean Confidence,0.862000851110033,0.011126570458367579,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,unknown,Ordinal MAE,0.692,0.0530659966456864,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,unknown,Prediction Bias,-0.268,0.0466476151587624,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,unknown,QWK,-0.07872904255441493,0.10749750897304183,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_extraversion_bin,unknown,True Label Probability,0.5017770843266367,0.026339785152179912,,,5,50.0,50.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,high,Accuracy,0.3619047619047619,0.03809523809523809,,,5,21.0,21.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,high,Brier Score,1.0898120121826305,0.06137658136647584,,,5,21.0,21.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,high,Calibration Gap,0.5105957706903516,0.038624180774797644,,,5,21.0,21.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,high,ECE,0.5330886846558831,0.031213304737010512,,,5,21.0,21.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,high,Macro-F1,0.2547378129117259,0.03140356473368689,,,5,21.0,21.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,high,Mean Confidence,0.8725005325951134,0.027913276756511608,,,5,21.0,21.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,high,Ordinal MAE,0.8095238095238095,0.04259177099999599,,,5,21.0,21.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,high,Prediction Bias,-0.5047619047619047,0.07126966450997983,,,5,21.0,21.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,high,QWK,-0.07127835731263003,0.08705357932268441,,,5,21.0,21.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,high,True Label Probability,0.3669009942486797,0.025527584664083364,,,5,21.0,21.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,low,Accuracy,0.4741935483870968,0.012903225806451623,,,5,62.0,62.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,low,Brier Score,0.8886081971494691,0.03719242357270805,,,5,62.0,62.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,low,Calibration Gap,0.382608404114073,0.013717387735420758,,,5,62.0,62.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,low,ECE,0.39986606827875226,0.016626638969394352,,,5,62.0,62.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,low,Macro-F1,0.3681000233370974,0.07957274282669032,,,5,62.0,62.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,low,Mean Confidence,0.8568019525011698,0.010883469978429936,,,5,62.0,62.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,low,Ordinal MAE,0.5967741935483871,0.026989033114002452,,,5,62.0,62.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,low,Prediction Bias,0.016129032258064516,0.05100447838981257,,,5,62.0,62.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,low,QWK,-0.08275604178204184,0.11129386338515676,,,5,62.0,62.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,low,True Label Probability,0.4524877360762593,0.015561741787208294,,,5,62.0,62.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,mid,Accuracy,0.5836734693877551,0.03999166926992945,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,mid,Brier Score,0.7102570727456758,0.046237906161286174,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,mid,Calibration Gap,0.28992827905123236,0.05115639131176188,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,mid,ECE,0.30213067603471466,0.04983989236007232,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,mid,Macro-F1,0.495066138495316,0.05185116984735498,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,mid,Mean Confidence,0.8736017484389874,0.026780274642274896,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,mid,Ordinal MAE,0.5183673469387755,0.033159340427085536,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,mid,Prediction Bias,-0.19183673469387758,0.049318554994263554,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,mid,QWK,0.3235894839068611,0.04712731997122695,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,mid,True Label Probability,0.552906920175587,0.022097696021592773,,,5,49.0,49.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,unknown,Accuracy,0.627906976744186,0.03602775205774343,,,5,43.0,43.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,unknown,Brier Score,0.5843801562524176,0.05728326795991034,,,5,43.0,43.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,unknown,Calibration Gap,0.24499234486728386,0.04020877979776201,,,5,43.0,43.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,unknown,ECE,0.24809178648739455,0.034933718717497134,,,5,43.0,43.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,unknown,Macro-F1,0.3351799736698771,0.04877390888401571,,,5,43.0,43.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,unknown,Mean Confidence,0.8728993216114699,0.015303904647588356,,,5,43.0,43.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,unknown,Ordinal MAE,0.48372093023255813,0.05771941230693421,,,5,43.0,43.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,unknown,Prediction Bias,-0.0930232558139535,0.02547546779093796,,,5,43.0,43.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,unknown,QWK,0.006127441078704265,0.17252474374461746,,,5,43.0,43.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_neuroticism_bin,unknown,True Label Probability,0.6176459035710735,0.027016186070461117,,,5,43.0,43.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,high,Accuracy,0.52,0.025298221281347056,,,5,25.0,25.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,high,Brier Score,0.8382006725465455,0.041703206701013476,,,5,25.0,25.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,high,Calibration Gap,0.3942721220401467,0.038622101529414934,,,5,25.0,25.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,high,ECE,0.40269011704640195,0.0349428524800969,,,5,25.0,25.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,high,Macro-F1,0.4247450697450697,0.036650533187637405,,,5,25.0,25.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,high,Mean Confidence,0.9142721220401467,0.021292417598152074,,,5,25.0,25.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,high,Ordinal MAE,0.5920000000000001,0.046647615158762396,,,5,25.0,25.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,high,Prediction Bias,-0.33599999999999997,0.07418894796396563,,,5,25.0,25.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,high,QWK,0.27878748842191736,0.08480049486794704,,,5,25.0,25.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,high,True Label Probability,0.51565504065282,0.010342901338813663,,,5,25.0,25.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,low,Accuracy,0.4714285714285714,0.023904572186687883,,,5,70.0,70.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,low,Brier Score,0.9043119903397929,0.0409522550845358,,,5,70.0,70.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,low,Calibration Gap,0.3917243418033364,0.029802564992458775,,,5,70.0,70.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,low,ECE,0.4002734567365326,0.0209140187097182,,,5,70.0,70.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,low,Macro-F1,0.3737954957357993,0.034309389176600195,,,5,70.0,70.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,low,Mean Confidence,0.8631529132319077,0.010505355163150142,,,5,70.0,70.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,low,Ordinal MAE,0.6485714285714286,0.02649605284427342,,,5,70.0,70.0,not_computed_default_lightweight
mpdd_avp_severity_early_fusion_phase3,MPDD-AVG-2026,Audio+Video+Personality,ordinal severity prediction,WavLM audio + ResNet video + personality TF-IDF early fusion Logistic,ordinal_prediction,personality_openness_bin,low,Prediction Bias,-0.1514285714285714,0.04295227536677973,,,5,70.0,70.0,not_computed_default_lightweight
