seed,train_task,eval_task,metric,within_value,cross_value,drop,drop_ci95_low,drop_ci95_high
4,reading,interview,Macro-F1,0.6006144393241168,0.5495291902071563,0.05108524911696055,-0.10970041844195955,0.19345394105222732
0,affective_task,picture_description,Macro-F1,0.6278719397363466,0.45833333333333337,0.16953860640301321,0.0028089012251546657,0.3140946260103262
1,affective_task,picture_description,Macro-F1,0.6278719397363466,0.45833333333333337,0.16953860640301321,-0.030335057941606118,0.3268974991921421
2,affective_task,picture_description,Macro-F1,0.6278719397363466,0.45833333333333337,0.16953860640301321,0.0045938475390224194,0.3036325757575758
3,affective_task,picture_description,Macro-F1,0.6278719397363466,0.45833333333333337,0.16953860640301321,0.0024123374478439985,0.32763136910930196
4,affective_task,picture_description,Macro-F1,0.6278719397363466,0.45833333333333337,0.16953860640301321,0.0001552795031055849,0.3162319801916696
0,interview,picture_description,Macro-F1,0.6278719397363466,0.432015065913371,0.19585687382297556,0.02228887373605387,0.34951313244426346
1,interview,picture_description,Macro-F1,0.6278719397363466,0.432015065913371,0.19585687382297556,0.016833764602494233,0.38597754229570774
2,interview,picture_description,Macro-F1,0.6278719397363466,0.432015065913371,0.19585687382297556,0.03220175316388261,0.3469124101995163
3,interview,picture_description,Macro-F1,0.6278719397363466,0.432015065913371,0.19585687382297556,0.02856521640914437,0.3813172907598253
4,interview,picture_description,Macro-F1,0.6278719397363466,0.432015065913371,0.19585687382297556,0.027931308852376747,0.34325694257818684
0,reading,picture_description,Macro-F1,0.6278719397363466,0.5666666666666667,0.06120527306967993,-0.10825304847714962,0.2484646214752887
1,reading,picture_description,Macro-F1,0.6278719397363466,0.5666666666666667,0.06120527306967993,-0.12076660851880547,0.23183052052722183
2,reading,picture_description,Macro-F1,0.6278719397363466,0.5666666666666667,0.06120527306967993,-0.10597622387065418,0.22875456554539364
3,reading,picture_description,Macro-F1,0.6278719397363466,0.5666666666666667,0.06120527306967993,-0.13082686414705405,0.22731592712842724
4,reading,picture_description,Macro-F1,0.6278719397363466,0.5666666666666667,0.06120527306967993,-0.13452958458680606,0.23992335737473283
0,affective_task,reading,Macro-F1,0.634375,0.5207373271889401,0.11363767281105996,-0.007277116752402554,0.27980944239980826
1,affective_task,reading,Macro-F1,0.634375,0.5207373271889401,0.11363767281105996,-0.015388924453663128,0.2699835562835944
2,affective_task,reading,Macro-F1,0.634375,0.5207373271889401,0.11363767281105996,-0.05255234182794779,0.26863551446983613
3,affective_task,reading,Macro-F1,0.634375,0.5207373271889401,0.11363767281105996,-0.03954625706214698,0.2540208617949159
4,affective_task,reading,Macro-F1,0.634375,0.5207373271889401,0.11363767281105996,-0.0249540949943578,0.26248371755102345
0,interview,reading,Macro-F1,0.634375,0.543859649122807,0.09051535087719298,-0.045425870234683925,0.2337709285599312
1,interview,reading,Macro-F1,0.634375,0.543859649122807,0.09051535087719298,-0.05981603477700799,0.21563356295748412
2,interview,reading,Macro-F1,0.634375,0.543859649122807,0.09051535087719298,-0.04317072328934904,0.2160611298158227
3,interview,reading,Macro-F1,0.634375,0.543859649122807,0.09051535087719298,-0.0387549639191429,0.21514750496523494
4,interview,reading,Macro-F1,0.634375,0.543859649122807,0.09051535087719298,-0.028613115585295463,0.21098960667503808
0,picture_description,reading,Macro-F1,0.634375,0.4564459930313589,0.1779290069686411,-0.00013247282608706552,0.3578274206164771
1,picture_description,reading,Macro-F1,0.634375,0.4564459930313589,0.1779290069686411,0.00259760722470817,0.3448690954070875
2,picture_description,reading,Macro-F1,0.634375,0.4564459930313589,0.1779290069686411,0.014569713239366648,0.38355088745269655
3,picture_description,reading,Macro-F1,0.634375,0.4564459930313589,0.1779290069686411,0.001605339105339112,0.34684993541928383
4,picture_description,reading,Macro-F1,0.634375,0.4564459930313589,0.1779290069686411,0.016202891715943534,0.3290125580080716
